################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment approval voting.
# Format: CSV with header
#
# Participants were asked to tick the candidates they approve. Meaning of the scores:
# 0 = not approved / 1 = approved
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 2566,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 29509,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 1312,1,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 4048,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 3612,0,0,0,0,0,1,0,0,0,1,1,Benoît Hamon
Voter 7742,0,0,0,0,0,1,0,0,0,1,1,Benoît Hamon
Voter 27386,0,0,0,0,0,1,0,0,0,0,0,Jean-Luc Mélenchon
Voter 29775,0,1,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 2420,0,0,0,0,0,1,0,0,0,0,0,Benoît Hamon
Voter 25952,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 14621,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 2606,1,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 17980,0,0,0,0,1,0,0,1,1,0,0,François Fillon
Voter 11722,0,0,0,0,0,1,0,0,1,1,1,Jean-Luc Mélenchon
Voter 23341,0,0,0,0,0,1,0,0,0,0,1,Emmanuel Macron
Voter 2669,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 22658,0,0,0,0,0,1,0,0,1,1,0,Jean-Luc Mélenchon
Voter 6644,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 8013,1,0,0,0,0,1,0,0,0,1,1,blanc
Voter 5276,0,0,0,0,1,0,1,0,0,0,0,François Fillon
Voter 4864,0,0,0,0,1,0,0,1,0,0,0,François Fillon
Voter 12630,0,1,0,1,1,1,1,1,0,1,1,Jean-Luc Mélenchon
Voter 9198,0,1,0,1,0,1,1,0,1,1,0,Jean-Luc Mélenchon
Voter 29571,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 18822,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 30711,0,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 26250,0,0,0,0,0,1,0,0,0,0,0,Benoît Hamon
Voter 515,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 5717,0,0,0,0,0,1,0,0,1,1,0,Jean-Luc Mélenchon
Voter 23753,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 14343,0,1,1,1,0,0,0,0,0,0,0,François Fillon
Voter 24566,1,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 23146,0,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 15963,1,0,0,0,0,1,1,0,1,0,1,Benoît Hamon
Voter 27903,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 5020,0,0,0,0,0,1,0,0,1,1,0,incertitude
Voter 4283,1,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 19665,0,0,0,0,0,1,0,0,1,0,0,Benoît Hamon
Voter 22239,0,0,0,0,1,0,0,0,1,0,0,Emmanuel Macron
Voter 16305,1,1,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 5494,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 30370,0,0,0,1,1,0,0,0,0,0,0,François Fillon
Voter 5786,0,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 16892,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 22451,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 1630,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 15064,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 37482,0,1,0,0,0,1,0,0,0,1,1,
Voter 27517,0,0,0,0,0,1,1,0,1,0,0,Emmanuel Macron
Voter 17573,0,0,0,0,0,1,1,0,0,1,0,Jean-Luc Mélenchon
Voter 22948,1,0,0,0,0,1,1,0,1,1,0,Emmanuel Macron
Voter 25272,1,0,0,0,0,0,0,0,0,0,1,Nathalie Arthaud
Voter 9289,0,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 21137,0,0,0,0,0,1,0,0,1,0,0,Benoît Hamon
Voter 19695,0,1,1,0,0,0,0,0,0,0,1,François Asselineau
Voter 20204,0,0,0,1,0,0,0,0,1,1,0,Emmanuel Macron
Voter 30001,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 749,0,0,0,0,0,1,0,0,0,1,1,incertitude
Voter 29327,1,0,0,0,0,1,0,0,1,1,1,Emmanuel Macron
Voter 5523,1,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 16479,1,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 254,1,0,0,0,0,1,0,0,0,0,1,Benoît Hamon
Voter 11523,0,0,0,0,0,0,0,0,0,0,0,Emmanuel Macron
Voter 16438,0,0,0,0,0,1,0,0,1,1,0,Benoît Hamon
Voter 10339,0,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 9465,0,0,1,0,0,1,0,0,1,0,0,Benoît Hamon
Voter 14237,0,0,0,1,1,1,1,0,1,1,1,Emmanuel Macron
Voter 27398,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 20289,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 11758,0,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 23275,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 22760,0,0,0,0,1,1,0,0,1,1,0,Emmanuel Macron
Voter 5768,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 23891,0,0,0,0,0,1,0,0,1,0,0,Benoît Hamon
Voter 11994,0,0,0,0,0,1,0,0,1,1,0,Benoît Hamon
Voter 12935,0,0,0,0,0,0,0,0,0,0,0,abstention
Voter 24489,0,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 20799,1,0,0,0,0,1,1,0,1,1,1,Jean-Luc Mélenchon
Voter 21813,1,0,0,0,0,0,0,0,0,1,0,abstention
Voter 8060,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 1724,1,0,0,0,0,1,0,0,0,1,1,Benoît Hamon
Voter 8792,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 28511,0,0,0,1,0,1,1,0,0,1,1,Jean-Luc Mélenchon
Voter 11197,0,0,0,1,1,1,0,0,1,1,1,ne se prononce pas
Voter 37156,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 6741,0,0,0,0,0,1,0,0,1,1,0,Jean-Luc Mélenchon
Voter 27067,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 5384,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 21402,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 2483,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 11781,0,0,0,0,0,1,0,0,1,0,0,Benoît Hamon
Voter 25363,0,0,0,0,0,1,0,0,1,1,1,Jean-Luc Mélenchon
Voter 18583,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 25088,0,0,0,1,0,1,1,0,1,1,0,Jean-Luc Mélenchon
Voter 29383,1,1,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 2476,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 20770,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 1914,0,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 27494,0,0,0,0,0,1,0,0,0,0,1,Benoît Hamon
Voter 22969,0,0,0,0,0,1,0,0,0,0,0,Benoît Hamon
Voter 19901,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 16046,0,0,0,0,1,0,0,0,0,0,0,François Fillon
Voter 29083,0,0,1,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 12836,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 9114,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 2687,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 28510,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 22528,1,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 7662,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 2449,0,0,0,0,0,0,0,0,0,0,0,Emmanuel Macron
Voter 6580,0,0,0,1,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 27637,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 18348,0,0,0,0,0,1,0,0,1,1,0,Jean-Luc Mélenchon
Voter 37483,1,0,0,0,0,0,0,0,0,0,0,
Voter 15925,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 12488,1,0,0,0,0,1,1,0,0,1,1,incertitude
Voter 11743,0,0,0,0,0,1,0,0,1,1,0,incertitude
Voter 1045,0,0,0,0,1,0,0,0,1,0,0,Emmanuel Macron
Voter 18778,1,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 11648,0,0,0,0,1,0,0,0,0,0,0,François Fillon
Voter 1896,0,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 26362,0,0,0,0,0,0,0,0,1,0,0,non inscrit
Voter 18932,0,0,0,0,0,0,0,0,0,0,0,Emmanuel Macron
Voter 20765,1,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 12050,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 14976,0,0,0,0,0,0,1,0,1,0,0,Emmanuel Macron
Voter 10197,0,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 37290,0,0,0,0,0,1,0,0,1,0,0,Benoît Hamon
Voter 6323,0,0,0,0,0,0,0,0,0,0,0,incertitude
Voter 7708,0,0,0,0,1,1,1,0,1,0,0,Emmanuel Macron
Voter 8786,0,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 13219,1,0,0,0,0,1,1,0,1,1,1,Jean-Luc Mélenchon
Voter 18127,1,0,0,0,0,1,0,0,0,1,1,incertitude
Voter 6718,0,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 28569,0,0,0,0,1,0,0,1,1,0,0,François Fillon
Voter 25611,0,0,0,0,0,1,0,0,1,1,0,Benoît Hamon
Voter 1296,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 16008,0,0,0,0,0,1,1,0,0,1,1,Jean-Luc Mélenchon
Voter 30658,0,0,0,1,0,1,1,0,0,1,0,Jean-Luc Mélenchon
Voter 18158,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 20694,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 33947,0,0,0,1,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 7733,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 17441,1,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 6789,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 18268,1,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 15988,0,0,0,0,0,1,0,0,1,0,0,Benoît Hamon
Voter 35726,0,0,0,0,0,1,0,0,1,1,0,Benoît Hamon
Voter 13971,1,0,1,0,0,1,1,0,0,1,1,Jean-Luc Mélenchon
Voter 17696,0,0,1,1,0,0,1,1,1,0,0,Emmanuel Macron
Voter 1635,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 28390,0,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 24104,0,0,0,0,1,1,0,0,1,1,0,Emmanuel Macron
Voter 32850,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 13621,0,0,0,0,0,1,0,0,0,1,0,incertitude
Voter 10650,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 29809,0,0,0,0,0,1,1,0,1,0,0,Jean Lassalle
Voter 2121,0,0,0,0,0,1,0,0,0,0,0,incertitude
Voter 8263,0,0,0,0,0,1,0,0,1,1,0,Benoît Hamon
Voter 24700,1,1,1,1,1,1,1,1,1,1,1,Marine Le Pen
Voter 18606,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 13128,0,1,1,0,0,0,1,1,0,1,1,Philippe Poutou
Voter 4721,0,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 20155,0,0,0,0,0,1,0,0,1,1,0,incertitude
Voter 31753,0,0,0,0,0,1,0,0,1,0,0,
Voter 20946,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 23988,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 10502,1,0,0,0,0,0,0,0,0,0,1,Philippe Poutou
Voter 26290,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 25722,0,1,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 19509,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 8947,0,1,0,1,0,0,0,1,0,1,0,Marine Le Pen
Voter 16749,1,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 28417,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 2134,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 17395,0,0,0,0,1,0,0,0,0,0,0,François Fillon
Voter 29379,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 17097,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 8809,1,0,0,0,0,1,1,0,0,1,1,Jean-Luc Mélenchon
Voter 20223,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 14535,0,1,0,1,0,0,0,1,0,0,0,Marine Le Pen
Voter 3005,0,0,0,0,0,0,0,0,1,1,0,Emmanuel Macron
Voter 23557,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 20070,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 27146,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 29888,0,0,0,1,0,1,1,1,0,1,0,Jean Lassalle
Voter 2931,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 13146,0,0,0,0,0,1,0,0,1,1,0,incertitude
Voter 1455,1,1,0,0,0,0,0,0,0,0,1,François Asselineau
Voter 6373,0,0,0,0,0,1,0,0,0,1,1,Benoît Hamon
Voter 16927,0,0,0,0,0,1,0,0,1,1,0,Jean-Luc Mélenchon
Voter 26314,0,0,0,0,1,1,0,0,1,0,0,Emmanuel Macron
Voter 15102,0,0,0,0,0,1,0,0,0,0,1,Benoît Hamon
Voter 31487,0,0,0,0,1,1,0,1,1,1,0,Jean-Luc Mélenchon
Voter 10548,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 30628,0,0,0,0,0,1,0,0,1,1,0,Jean-Luc Mélenchon
Voter 14609,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 30990,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 30224,0,0,0,0,0,1,1,0,0,1,1,Jean-Luc Mélenchon
Voter 14934,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 13334,1,0,0,0,0,1,0,0,1,1,1,Benoît Hamon
Voter 12322,1,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 24582,0,0,0,0,0,1,0,0,1,1,1,Emmanuel Macron
Voter 7187,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 16578,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 3466,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 19893,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 29148,0,1,0,0,0,0,1,1,0,0,0,François Asselineau
Voter 1338,0,0,0,0,0,1,0,0,1,1,0,incertitude
Voter 22172,0,0,0,0,0,0,0,1,1,0,0,Marine Le Pen
Voter 18182,0,0,1,0,0,0,0,0,1,0,0,Jean Lassalle
Voter 30258,0,0,0,0,0,1,0,0,1,1,0,Jean-Luc Mélenchon
Voter 21923,0,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 28075,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 19843,0,0,0,1,0,0,0,1,0,0,0,Marine Le Pen
Voter 8114,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 6512,0,1,0,0,0,0,0,0,0,0,0,François Asselineau
Voter 28717,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 10086,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 5213,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 9505,1,1,0,1,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 20124,1,0,0,0,0,1,0,0,0,1,1,incertitude
Voter 16199,1,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 11279,1,0,0,0,0,1,0,0,0,1,1,Benoît Hamon
Voter 33481,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 8238,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 17721,0,0,0,0,0,0,0,0,1,1,0,Jean-Luc Mélenchon
Voter 18599,1,1,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 21565,0,0,0,0,0,1,0,0,1,1,1,incertitude
Voter 12971,0,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 25120,1,0,0,0,0,1,1,0,0,0,1,blanc
Voter 19795,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 33302,0,0,0,0,0,1,0,0,0,0,0,Benoît Hamon
Voter 32541,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 14417,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 10024,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 20981,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 21896,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 34538,0,0,0,0,0,0,0,0,0,1,0,non inscrit
Voter 14155,0,0,0,0,0,1,1,0,1,1,0,incertitude
Voter 34189,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 6785,0,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 10124,0,0,0,0,0,1,0,0,0,1,1,incertitude
Voter 21105,0,0,0,0,1,0,0,0,1,0,0,ne se prononce pas
Voter 11283,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 10956,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 18204,1,0,0,0,0,1,0,0,1,1,1,blanc
Voter 12636,0,0,0,0,0,1,0,0,1,1,0,Benoît Hamon
Voter 13509,1,1,0,0,0,0,0,0,0,1,1,François Asselineau
Voter 20523,0,0,0,0,0,1,0,0,0,0,1,Benoît Hamon
Voter 6750,0,0,0,0,0,1,0,0,0,0,0,Benoît Hamon
Voter 25691,0,0,0,0,0,1,1,0,0,1,1,Jean-Luc Mélenchon
Voter 18205,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 37061,1,0,0,0,0,1,0,0,1,1,0,Benoît Hamon
Voter 2103,0,0,0,0,0,1,0,0,0,1,1,incertitude
Voter 11142,0,0,0,1,0,0,1,0,1,1,0,Emmanuel Macron
Voter 2581,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 22507,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 1179,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 4043,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 30887,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 6641,0,0,0,0,0,0,0,0,0,0,0,blanc
Voter 20957,0,1,0,0,0,1,0,0,0,0,0,abstention
Voter 11598,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 23860,0,0,0,1,1,0,0,0,1,0,0,François Fillon
Voter 35173,0,0,0,0,0,1,0,0,0,1,1,Benoît Hamon
Voter 11347,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 9362,0,0,0,0,0,0,0,0,0,0,0,abstention
Voter 19724,0,1,0,1,1,0,0,0,0,0,0,François Fillon
Voter 1557,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 29071,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 18359,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 5645,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 11892,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 8458,0,0,0,1,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 27617,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 291,0,0,0,0,0,1,1,0,1,1,0,Emmanuel Macron
Voter 2970,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 17083,0,0,0,1,1,0,0,0,1,0,0,François Fillon
Voter 7250,1,0,0,0,0,1,0,0,0,1,1,abstention
Voter 21820,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 8842,0,0,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 13866,0,0,0,0,0,1,0,0,1,0,0,Benoît Hamon
Voter 27202,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 25327,0,1,0,0,0,0,0,0,0,0,0,François Asselineau
Voter 17096,0,0,0,0,0,1,0,0,0,0,0,Benoît Hamon
Voter 2918,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 9387,0,0,0,0,0,0,0,0,1,0,0,Emmanuel Macron
Voter 35147,0,0,0,0,0,1,0,0,0,1,1,Benoît Hamon
Voter 3729,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 6336,1,0,0,0,0,0,0,0,0,1,1,abstention
Voter 10373,0,1,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 18500,0,0,0,0,0,1,0,0,0,0,0,Benoît Hamon
Voter 21464,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 17921,0,0,0,0,0,1,0,0,1,1,0,Benoît Hamon
Voter 29618,0,1,0,1,0,1,1,0,0,1,0,Jean-Luc Mélenchon
Voter 4637,0,0,0,0,0,0,0,0,0,1,1,incertitude
Voter 6606,0,0,0,0,0,0,0,0,0,1,0,Jean-Luc Mélenchon
Voter 23412,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 12170,0,0,0,0,1,0,0,0,0,0,0,François Fillon
Voter 2129,1,1,0,0,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 27088,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 18586,1,0,0,0,0,1,0,0,0,0,0,Nathalie Arthaud
Voter 5424,0,0,0,1,0,0,0,0,0,1,1,Jean-Luc Mélenchon
Voter 12490,0,0,0,1,1,1,1,1,1,1,0,incertitude
Voter 18293,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 20628,1,0,0,0,0,1,1,0,1,1,1,Benoît Hamon
Voter 14741,0,0,0,0,0,1,0,0,1,1,0,incertitude
Voter 5698,0,0,0,0,1,0,0,0,0,0,0,François Fillon
Voter 22490,0,0,0,0,0,1,0,0,0,0,0,Benoît Hamon
Voter 29747,1,0,0,0,0,1,1,0,0,1,1,Jean-Luc Mélenchon
Voter 9239,0,0,0,0,0,1,0,0,1,1,0,Jean-Luc Mélenchon
Voter 13931,0,0,0,0,0,1,0,0,0,1,1,Benoît Hamon
Voter 3704,0,0,0,0,0,0,0,0,0,1,1,incertitude
Voter 22391,0,0,0,0,1,1,0,0,1,0,0,François Fillon
Voter 34611,0,0,0,0,0,1,0,0,0,1,0,Jean-Luc Mélenchon
Voter 23250,0,1,0,0,1,1,0,0,1,0,0,Emmanuel Macron
Voter 26978,1,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 8895,0,0,0,0,0,1,0,0,0,1,1,ne se prononce pas
Voter 20611,0,0,0,0,0,1,1,0,1,0,0,Emmanuel Macron
Voter 25500,0,0,0,0,0,0,0,0,1,1,0,Emmanuel Macron
Voter 32992,0,0,0,0,1,0,0,0,0,0,0,François Fillon
Voter 4975,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 18210,0,0,0,0,0,1,0,0,1,0,0,Emmanuel Macron
Voter 34537,0,0,0,0,0,1,0,0,1,1,0,Emmanuel Macron
Voter 3792,1,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
Voter 32900,0,0,0,0,1,0,0,0,0,0,0,François Fillon
Voter 17253,0,0,0,0,0,1,0,0,1,1,0,Jean-Luc Mélenchon
Voter 257,0,0,0,0,0,1,0,0,0,1,0,Benoît Hamon
Voter 31377,0,0,0,0,0,1,0,0,0,1,1,Jean-Luc Mélenchon
