################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Evaluation Voting -1/0/1.
# Format: CSV with header
#
# Participants were asked to give a score to each candidate, on the scale (-1,0,1).
# If the score is empty, it means that the voter did not evaluate the candidate (means
# the least score).
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 931,-1,-1,-1,-1,0,1,0,-1,1,-1,-1,Emmanuel Macron
Voter 27833,0,-1,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 31935,-1,-1,-1,0,1,0,0,-1,1,0,-1,François Fillon
Voter 15859,1,-1,1,0,-1,1,1,-1,-1,1,1,incertitude
Voter 4077,0,0,0,1,1,1,0,-1,0,1,0,Benoît Hamon
Voter 4235,0,-1,-1,-1,-1,1,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 18189,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,François Asselineau
Voter 3223,,,,,,,,-1,1,,,Emmanuel Macron
Voter 16251,-1,-1,-1,0,1,0,-1,-1,1,1,-1,incertitude
Voter 2418,0,0,-1,0,-1,1,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 11865,0,-1,0,-1,-1,0,0,-1,0,0,0,incertitude
Voter 22983,1,-1,-1,1,-1,1,-1,-1,1,1,1,incertitude
Voter 9057,,,,,,1,0,,,1,,Jean-Luc Mélenchon
Voter 36024,0,-1,0,-1,0,1,0,-1,1,0,0,Emmanuel Macron
Voter 23769,-1,-1,0,-1,-1,1,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 9113,-1,0,0,-1,-1,1,-1,-1,1,1,-1,Emmanuel Macron
Voter 26222,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 7155,1,0,-1,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 28050,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,Benoît Hamon
Voter 2870,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,Benoît Hamon
Voter 25544,-1,-1,-1,0,-1,0,0,-1,1,0,-1,blanc
Voter 11015,1,0,0,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 567,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,Philippe Poutou
Voter 29309,-1,1,0,1,1,-1,0,1,0,-1,-1,François Asselineau
Voter 30154,0,-1,-1,-1,-1,1,1,-1,-1,1,1,abstention
Voter 9337,0,-1,-1,-1,0,1,0,-1,1,1,0,Emmanuel Macron
Voter 8473,0,-1,0,-1,-1,1,0,-1,1,1,0,Jean-Luc Mélenchon
Voter 29917,1,0,0,-1,-1,1,0,-1,-1,1,1,non inscrit
Voter 5810,-1,-1,,1,-1,-1,-1,1,-1,1,0,Marine Le Pen
Voter 343,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,incertitude
Voter 18904,0,0,0,0,-1,1,0,-1,1,-1,-1,Emmanuel Macron
Voter 26887,-1,-1,-1,-1,-1,1,-1,-1,0,0,-1,Emmanuel Macron
Voter 29434,-1,-1,-1,-1,-1,1,0,-1,0,0,0,Benoît Hamon
Voter 13550,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,Benoît Hamon
Voter 20532,-1,0,-1,1,-1,0,1,0,-1,1,0,Jean-Luc Mélenchon
Voter 24289,,,,,,1,,,,1,,Jean-Luc Mélenchon
Voter 29011,-1,-1,-1,0,-1,0,-1,0,1,1,-1,Jean-Luc Mélenchon
Voter 22649,-1,-1,-1,0,-1,1,-1,-1,0,1,0,Emmanuel Macron
Voter 23448,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,Emmanuel Macron
Voter 30679,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 13861,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,Jean-Luc Mélenchon
Voter 31965,-1,0,0,0,-1,0,0,-1,1,0,0,Emmanuel Macron
Voter 2505,0,-1,-1,-1,-1,1,0,-1,0,1,1,Emmanuel Macron
Voter 30018,-1,0,0,0,-1,1,0,0,-1,1,-1,Jean-Luc Mélenchon
Voter 20665,0,0,0,-1,-1,1,0,-1,1,1,0,Emmanuel Macron
Voter 11007,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 5027,0,,,,,1,,,,0,1,Benoît Hamon
Voter 8332,,,-1,-1,-1,1,,-1,1,1,0,Emmanuel Macron
Voter 36200,-1,-1,-1,0,1,0,1,-1,0,1,-1,Jean-Luc Mélenchon
Voter 5520,-1,-1,-1,-1,-1,0,-1,-1,-1,1,1,Philippe Poutou
Voter 17722,,,,,-1,1,,-1,1,1,,Emmanuel Macron
Voter 24112,0,0,0,0,-1,0,0,-1,1,0,-1,Emmanuel Macron
Voter 775,0,0,-1,-1,-1,1,,-1,-1,1,0,Jean-Luc Mélenchon
Voter 28750,1,1,0,1,-1,1,0,-1,0,1,1,incertitude
Voter 27604,1,-1,-1,0,-1,1,0,-1,0,0,1,Benoît Hamon
Voter 6624,0,,0,,,0,,,,0,0,Philippe Poutou
Voter 3863,,,-1,-1,-1,0,,-1,0,1,0,Jean-Luc Mélenchon
Voter 22705,0,-1,-1,-1,-1,1,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 11086,1,0,-1,-1,-1,0,0,-1,-1,1,1,blanc
Voter 24096,0,-1,0,-1,-1,1,0,-1,1,1,-1,Emmanuel Macron
Voter 14921,1,,0,,,1,1,,0,1,0,Jean-Luc Mélenchon
Voter 31357,-1,-1,-1,1,0,0,-1,-1,1,-1,-1,abstention
Voter 33519,-1,-1,-1,-1,-1,1,-1,-1,1,0,-1,Benoît Hamon
Voter 19103,,,,,,1,,,0,,,incertitude
Voter 16816,0,-1,0,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 13986,0,1,0,0,-1,0,1,1,-1,1,0,Jean-Luc Mélenchon
Voter 28617,0,-1,-1,-1,0,1,1,-1,1,0,0,Benoît Hamon
Voter 19816,0,-1,-1,-1,-1,1,,-1,-1,1,1,Jean-Luc Mélenchon
Voter 24132,-1,0,0,1,0,-1,0,1,-1,-1,-1,Marine Le Pen
Voter 30173,1,0,0,0,-1,1,0,-1,-1,1,1,Benoît Hamon
Voter 23882,0,-1,-1,-1,-1,1,-1,-1,0,0,0,Benoît Hamon
Voter 24895,-1,-1,-1,-1,-1,0,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 32627,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 5807,0,0,0,-1,-1,1,0,-1,-1,1,1,Benoît Hamon
Voter 24480,-1,0,-1,0,0,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 20733,1,-1,0,-1,-1,1,-1,-1,0,1,1,Jean-Luc Mélenchon
Voter 19492,0,-1,0,0,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 24848,-1,-1,0,-1,-1,0,0,-1,1,-1,0,Emmanuel Macron
Voter 26774,-1,-1,0,0,0,1,0,-1,1,-1,-1,Benoît Hamon
Voter 5744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,blanc
Voter 8347,0,-1,-1,-1,-1,1,-1,-1,0,0,0,Benoît Hamon
Voter 36999,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,Emmanuel Macron
Voter 21418,-1,1,-1,1,0,0,0,0,0,0,-1,Nicolas Dupont-Aignan
Voter 3220,0,-1,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 13362,-1,0,-1,0,1,-1,-1,1,-1,-1,-1,incertitude
Voter 25483,0,-1,-1,-1,-1,1,-1,-1,0,1,0,Benoît Hamon
Voter 9061,1,-1,-1,-1,-1,1,-1,-1,0,1,1,Jean-Luc Mélenchon
Voter 4330,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 6599,1,-1,,,-1,1,0,,0,-1,1,Benoît Hamon
Voter 34923,0,0,0,-1,-1,1,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 1533,-1,-1,-1,-1,-1,0,1,-1,1,0,-1,incertitude
Voter 36344,-1,-1,-1,-1,0,1,-1,-1,1,-1,-1,Benoît Hamon
Voter 25725,-1,-1,-1,-1,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 15352,-1,-1,-1,0,-1,1,0,-1,1,1,0,Emmanuel Macron
Voter 3212,,,,,,,,,1,,0,Emmanuel Macron
Voter 28119,0,,0,,,1,0,,,1,1,Jean-Luc Mélenchon
Voter 26076,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,Benoît Hamon
Voter 26363,0,-1,-1,1,-1,1,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 26252,,,-1,,0,0,,-1,1,0,,Emmanuel Macron
Voter 19207,0,-1,0,-1,-1,-1,0,-1,1,0,-1,ne se prononce pas
Voter 28253,0,,,,,0,,,,1,0,Jean-Luc Mélenchon
Voter 15681,1,-1,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 3970,0,-1,-1,0,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 22453,,,,,,1,,,1,,,Emmanuel Macron
Voter 35079,-1,-1,-1,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 21514,,,,,,0,,,1,,,Emmanuel Macron
Voter 32154,1,-1,-1,0,-1,0,1,-1,0,1,1,Jean-Luc Mélenchon
Voter 25968,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 20072,-1,1,-1,0,1,-1,0,1,-1,0,-1,François Fillon
Voter 30458,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 22128,0,-1,0,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 19415,0,-1,-1,-1,0,1,-1,-1,1,0,-1,Emmanuel Macron
Voter 30600,0,-1,-1,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 28451,0,-1,-1,-1,-1,1,,-1,1,1,0,Emmanuel Macron
Voter 17867,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,Benoît Hamon
Voter 408,0,-1,-1,-1,-1,1,1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 23838,0,,,,,1,,,0,0,0,Benoît Hamon
Voter 8515,-1,-1,-1,-1,-1,0,0,-1,1,0,-1,Emmanuel Macron
Voter 4389,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,Benoît Hamon
Voter 28968,0,-1,-1,0,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 35728,0,-1,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 25832,0,-1,-1,-1,-1,1,-1,-1,0,1,1,Benoît Hamon
Voter 28618,0,-1,-1,1,-1,0,-1,-1,-1,1,-1,Jean-Luc Mélenchon
Voter 31225,0,0,0,1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 24636,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,Benoît Hamon
Voter 6441,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,Benoît Hamon
Voter 22514,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,Emmanuel Macron
Voter 13156,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 27996,0,-1,-1,-1,-1,1,-1,-1,1,0,-1,Emmanuel Macron
Voter 26127,0,-1,-1,-1,-1,0,-1,-1,-1,0,1,Philippe Poutou
Voter 29751,,,,,,,,1,,,,Marine Le Pen
Voter 22892,0,-1,-1,-1,-1,1,-1,,0,0,0,Benoît Hamon
Voter 8486,0,-1,-1,0,-1,0,1,-1,1,1,0,abstention
Voter 24181,-1,-1,-1,-1,-1,0,-1,-1,1,1,1,Emmanuel Macron
Voter 11338,0,-1,-1,-1,-1,1,-1,-1,0,1,0,incertitude
Voter 2841,1,-1,-1,-1,-1,0,-1,-1,-1,0,1,incertitude
Voter 21035,0,-1,-1,-1,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 20647,-1,-1,-1,-1,-1,0,-1,-1,1,0,0,Emmanuel Macron
Voter 8823,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 27329,-1,0,-1,0,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 14353,0,-1,-1,-1,-1,1,-1,-1,0,1,0,Benoît Hamon
Voter 493,0,0,0,0,-1,1,0,-1,1,1,0,Jean-Luc Mélenchon
Voter 134,0,-1,-1,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 17064,0,-1,0,-1,-1,0,0,1,-1,1,0,Marine Le Pen
Voter 20887,0,-1,-1,-1,-1,1,-1,-1,-1,0,-1,Benoît Hamon
Voter 2933,0,0,0,0,-1,0,0,-1,1,1,0,incertitude
Voter 24438,0,-1,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 5503,1,0,1,0,-1,1,1,-1,-1,1,1,Nathalie Arthaud
Voter 34665,-1,0,-1,1,-1,1,-1,0,-1,1,0,Jean-Luc Mélenchon
Voter 15900,1,-1,-1,-1,-1,1,0,,0,1,1,Jean-Luc Mélenchon
Voter 14128,,,,,-1,1,,-1,0,1,,incertitude
Voter 7434,1,,-1,-1,-1,1,0,-1,0,1,0,Benoît Hamon
Voter 14242,-1,0,0,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 23476,-1,-1,0,-1,-1,0,0,-1,1,0,0,Emmanuel Macron
Voter 16021,0,0,0,0,-1,1,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 2421,0,-1,-1,-1,-1,1,-1,-1,1,1,0,Emmanuel Macron
Voter 35972,1,-1,-1,-1,-1,0,-1,-1,-1,1,0,
Voter 24458,-1,-1,-1,-1,0,0,0,-1,1,0,,Emmanuel Macron
Voter 17127,0,0,0,-1,-1,1,-1,-1,-1,1,1,Philippe Poutou
Voter 35911,0,0,-1,-1,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 29281,0,-1,1,0,-1,1,0,-1,1,1,0,Emmanuel Macron
Voter 5811,1,1,1,1,-1,0,1,0,-1,0,0,François Asselineau
Voter 12921,0,0,-1,0,-1,0,-1,-1,0,0,0,Emmanuel Macron
Voter 7565,1,-1,-1,-1,-1,1,0,-1,1,1,0,Emmanuel Macron
Voter 22866,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 32930,-1,-1,-1,0,-1,1,0,-1,0,1,-1,Jean-Luc Mélenchon
Voter 11885,-1,,-1,-1,-1,1,-1,-1,1,-1,-1,Emmanuel Macron
Voter 3957,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 14024,0,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 17857,0,-1,-1,-1,-1,1,-1,-1,-1,0,1,Benoît Hamon
Voter 11660,-1,-1,-1,-1,-1,1,0,-1,0,1,0,Benoît Hamon
Voter 22133,-1,-1,-1,-1,-1,0,0,-1,1,0,0,Emmanuel Macron
Voter 4781,0,-1,0,0,-1,-1,1,-1,-1,1,0,abstention
Voter 17227,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,Benoît Hamon
Voter 14239,1,-1,0,0,-1,1,1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 16276,0,0,0,0,-1,0,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 17105,0,-1,0,-1,-1,1,-1,-1,1,1,1,Benoît Hamon
Voter 24442,0,,,,,1,,-1,0,1,0,Jean-Luc Mélenchon
Voter 9411,-1,-1,-1,0,-1,0,0,-1,1,1,-1,Jean-Luc Mélenchon
Voter 30345,-1,-1,-1,-1,-1,1,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 8397,1,-1,-1,0,-1,1,-1,-1,1,1,1,Benoît Hamon
Voter 24748,-1,-1,-1,0,0,-1,-1,1,0,0,-1,Marine Le Pen
Voter 25824,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 6260,0,,0,-1,-1,1,-1,-1,-1,1,0,Benoît Hamon
Voter 10308,0,-1,-1,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 16857,-1,0,-1,1,1,-1,0,1,0,-1,-1,François Fillon
Voter 4493,1,,,-1,,0,,-1,-1,1,1,Philippe Poutou
Voter 22026,1,-1,-1,-1,-1,0,-1,-1,-1,0,1,abstention
Voter 21210,-1,-1,-1,0,-1,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 7766,,,,0,1,0,,0,-1,1,,François Fillon
Voter 3841,1,-1,-1,0,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 3034,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 25136,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,Philippe Poutou
Voter 2706,1,-1,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 11513,0,-1,-1,-1,-1,1,-1,-1,0,1,0,Benoît Hamon
Voter 29768,0,0,0,0,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 25174,1,-1,0,-1,-1,1,-1,-1,-1,,1,Benoît Hamon
Voter 14596,0,-1,-1,-1,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 3266,-1,-1,-1,-1,-1,1,1,-1,0,1,1,Benoît Hamon
Voter 17478,0,-1,-1,-1,-1,1,0,-1,1,0,0,incertitude
Voter 13961,0,1,1,1,0,0,0,1,-1,0,0,Nicolas Dupont-Aignan
Voter 12356,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,Emmanuel Macron
Voter 21897,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 33664,0,-1,-1,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 21119,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 4741,0,-1,-1,-1,-1,1,0,-1,0,1,0,Benoît Hamon
Voter 32719,-1,-1,-1,-1,0,0,-1,0,0,1,-1,Emmanuel Macron
Voter 21684,0,0,0,0,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 13518,0,0,-1,0,-1,0,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 37353,-1,0,1,-1,-1,1,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 18959,0,1,0,0,-1,1,0,0,-1,1,0,Jean-Luc Mélenchon
Voter 4328,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,blanc
Voter 7542,0,-1,0,,-1,1,-1,-1,1,1,0,Benoît Hamon
Voter 22027,,,,,,0,,,1,,,ne se prononce pas
Voter 22738,1,-1,-1,-1,-1,0,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 29916,-1,-1,-1,-1,-1,0,0,-1,1,-1,-1,Emmanuel Macron
Voter 2140,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,Nathalie Arthaud
Voter 4349,1,-1,-1,-1,-1,0,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 17037,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 12529,0,0,0,-1,-1,0,0,-1,1,1,-1,Jean-Luc Mélenchon
Voter 6416,0,-1,0,,-1,1,0,-1,0,1,1,Benoît Hamon
Voter 5463,0,0,0,-1,-1,1,0,-1,1,1,1,Jean-Luc Mélenchon
Voter 30653,0,-1,-1,-1,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 33426,0,-1,-1,-1,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 18569,,,,,,1,,,0,0,,Benoît Hamon
Voter 11898,0,0,0,0,-1,1,-1,-1,-1,1,0,non inscrit
Voter 10125,,,,,1,,1,,1,1,,Jean Lassalle
Voter 26717,0,,,,-1,1,,-1,-1,1,0,Jean-Luc Mélenchon
Voter 19185,0,-1,-1,-1,-1,1,0,-1,-1,1,0,incertitude
Voter 8433,0,0,0,0,-1,1,0,-1,1,1,0,Benoît Hamon
Voter 25627,-1,-1,-1,1,1,0,0,1,0,1,-1,François Fillon
Voter 9798,1,-1,-1,-1,-1,1,-1,-1,1,1,1,Benoît Hamon
Voter 23632,-1,-1,-1,0,1,-1,-1,-1,1,-1,-1,François Fillon
Voter 12097,0,-1,-1,-1,-1,1,0,-1,1,1,0,Emmanuel Macron
Voter 14093,1,-1,0,-1,-1,1,1,-1,0,1,1,Benoît Hamon
Voter 13598,-1,-1,-1,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 25642,-1,-1,0,-1,-1,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 21555,0,0,-1,-1,-1,1,0,-1,1,0,0,incertitude
Voter 24138,1,0,0,-1,-1,1,0,-1,1,1,0,Emmanuel Macron
Voter 25867,-1,0,,0,1,1,,-1,1,0,-1,Emmanuel Macron
Voter 801,-1,-1,-1,-1,-1,0,1,-1,0,1,-1,incertitude
Voter 27805,0,-1,0,-1,-1,1,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 21331,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 21154,0,0,0,0,-1,1,0,-1,0,0,1,Benoît Hamon
Voter 2326,0,0,0,-1,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 16898,-1,-1,-1,0,0,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 19771,,,,,,,,,1,0,,Emmanuel Macron
Voter 35591,0,-1,-1,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 7357,0,0,0,0,-1,1,0,-1,0,1,1,Benoît Hamon
Voter 8501,0,-1,0,-1,-1,0,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 28107,0,-1,-1,-1,-1,1,0,-1,0,1,0,Benoît Hamon
Voter 27783,-1,-1,-1,-1,-1,0,0,-1,1,0,-1,abstention
Voter 2125,-1,-1,-1,-1,-1,0,-1,-1,1,1,-1,Emmanuel Macron
Voter 23926,-1,-1,0,0,-1,1,0,-1,1,0,-1,Emmanuel Macron
Voter 23228,-1,-1,-1,1,0,0,-1,-1,0,1,-1,Nicolas Dupont-Aignan
Voter 3965,,-1,-1,-1,-1,1,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 12472,,,,,,1,,,,1,1,Jean-Luc Mélenchon
Voter 12742,0,-1,0,-1,-1,-1,0,-1,1,0,0,Emmanuel Macron
Voter 21579,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 9737,,,,,1,1,,-1,1,0,,François Fillon
Voter 26475,-1,-1,-1,-1,0,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 26762,0,-1,-1,-1,-1,1,0,-1,1,0,1,Emmanuel Macron
Voter 3247,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,Jean-Luc Mélenchon
Voter 16717,-1,-1,-1,0,-1,1,-1,-1,1,-1,1,Emmanuel Macron
Voter 12293,,,,,-1,0,,,0,0,,Emmanuel Macron
Voter 1978,0,,,-1,0,0,,-1,1,0,0,Emmanuel Macron
Voter 4069,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,Benoît Hamon
Voter 29870,0,0,0,-1,-1,1,0,-1,0,0,0,Benoît Hamon
Voter 30420,-1,-1,-1,-1,0,1,-1,-1,1,0,-1,Benoît Hamon
Voter 24605,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 1985,,,,,,1,,,1,0,,Emmanuel Macron
Voter 35509,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,François Fillon
Voter 28457,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 16410,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,François Fillon
Voter 6713,-1,-1,-1,-1,-1,0,-1,-1,1,0,0,Emmanuel Macron
Voter 7952,0,-1,-1,-1,-1,0,-1,-1,0,1,1,Jean-Luc Mélenchon
Voter 966,,,,,,1,,,,1,1,Benoît Hamon
Voter 3723,-1,-1,0,0,0,1,1,-1,1,0,-1,Emmanuel Macron
Voter 24346,,,,,,1,,,1,1,,Jean-Luc Mélenchon
Voter 25683,-1,0,0,0,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 8252,,0,,0,0,,,,0,0,,blanc
Voter 10206,,,,,,1,,,,,,Benoît Hamon
Voter 21965,0,-1,1,0,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 26838,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 15615,-1,-1,-1,0,1,-1,0,-1,0,-1,-1,ne se prononce pas
Voter 9981,1,-1,-1,-1,-1,1,0,-1,0,1,1,Jean-Luc Mélenchon
Voter 20856,1,0,-1,-1,-1,0,0,-1,-1,1,1,abstention
Voter 27489,0,0,0,0,-1,1,0,-1,0,1,0,
Voter 13174,0,0,-1,0,-1,1,-1,-1,0,1,1,incertitude
Voter 751,0,-1,-1,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 14915,1,,,,,1,,,,1,1,Philippe Poutou
Voter 21599,1,-1,1,-1,-1,1,0,-1,-1,1,1,ne se prononce pas
Voter 11226,0,-1,-1,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 20279,0,-1,-1,-1,-1,1,0,-1,-1,1,1,Jean-Luc Mélenchon
Voter 30803,0,-1,-1,-1,-1,1,0,-1,0,1,0,Jean-Luc Mélenchon
Voter 16459,1,0,0,0,-1,1,0,-1,1,1,1,Emmanuel Macron
Voter 27183,0,0,0,0,-1,1,0,-1,1,1,1,Benoît Hamon
Voter 25398,0,1,0,-1,-1,0,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 29066,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,Jean-Luc Mélenchon
